ACCESSION_NUMBER,INFOTABLE_SK,NAMEOFISSUER,TITLEOFCLASS,CUSIP,FIGI,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,INVESTMENTDISCRETION,OTHERMANAGER,VOTING_AUTH_SOLE,VOTING_AUTH_SHARED,VOTING_AUTH_NONE,FILINGMANAGER_NAME,REPORTCALENDARORQUARTER,DATEREPORTED
0002047860-24-000016,108451517,Apple Computer Inc,COM,037833100,,2123,15,SH,,SOLE,,0,0,15,ARCADIA INVESTMENT ADVISORS LLC,30-SEP-2021,
0000919574-25-001276,110829942,APPLE INC,COM,037833100,,3686299,26051,SH,,SOLE,,26051,0,0,"Ategra Capital Management, LLC",30-SEP-2021,
0002053305-25-000007,110442716,APPLE INC,COM,037833100,,3453449,24406,SH,,SOLE,,18960,0,5446,BIT Capital GmbH,30-SEP-2021,
0001214659-24-019864,108426406,APPLE INC,COM,037833100,,23899347,168900,SH,,SOLE,,168900,0,0,"CONWAY CAPITAL MANAGEMENT, INC.",30-SEP-2021,
0001667731-25-000300,111825159,APPLE INC,COM,037833100,,45854814,324062,SH,,SOLE,,324062,0,0,Clare Market Investments LLC,30-SEP-2021,
0001085146-24-006061,108456092,APPLE INC,COM,037833100,,11225967,79335,SH,,SOLE,,0,0,79335,"Independent Solutions Wealth Management, LLC",30-SEP-2021,
0001214659-24-020376,108445501,APPLE INC,COM,037833100,,10132249,71606,SH,,SOLE,,0,0,71606,"Legacy Wealth Management, LLC / MS",30-SEP-2021,
0001085146-25-001275,111284820,APPLE INC,COM,037833100,,2833478,20024,SH,,SOLE,,0,0,20024,"NFP Retirement, Inc.",30-SEP-2021,
0001140361-25-000806,108645536,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,2724436,173200,SH,,SOLE,,644477,0,0,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0001140361-25-000806,108645537,APPLE INC,COM,037833100,,33100954,233929,SH,,SOLE,1,853,3300,229776,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0001140361-25-000806,108645538,APPLE INC,COM,037833100,,38479930,271943,SH,,SOLE,2,91153,0,180790,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0001140361-25-000806,108645539,APPLE INC,COM,037833100,,80435534,568449,SH,,SOLE,4,0,0,568449,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0001140361-25-000806,108645540,APPLE INC,COM,037833100,,38479930,271943,SH,,SOLE,5,0,271943,0,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0001140361-25-000806,108645541,APPLE INC,COM,037833100,,595844614,4210916,SH,,SOLE,,4495112,0,0,NOMURA ASSET MANAGEMENT CO LTD,30-SEP-2021,
0000946431-24-000015,108443117,APPLE INC,COM,037833100,,2077344525,14680880,SH,,DFND,1,14680880,0,0,Swedbank AB,30-SEP-2021,
0000946431-24-000015,108443118,APPLE INC,COM,037833100,,2749487,19431,SH,,SOLE,0,19431,0,0,Swedbank AB,30-SEP-2021,
0000919574-25-001262,110988339,APPLE INC,COM,037833100,,3318948,28658,SH,,SOLE,,28658,0,0,"Ategra Capital Management, LLC",30-SEP-2020,
0002053305-25-000003,110362613,APPLE INC,COM,037833100,,581366,5020,SH,,SOLE,,5020,0,0,BIT Capital GmbH,30-SEP-2020,
0001667731-25-000296,111814927,APPLE INC,COM,037833100,,32793479,283168,SH,,SOLE,,283168,0,0,Clare Market Investments LLC,30-SEP-2020,
0001085146-24-006057,108451688,APPLE INC,COM,037833100,,8766885,75701,SH,,SOLE,,0,0,75701,"Independent Solutions Wealth Management, LLC",30-SEP-2020,
0001214659-24-020372,108443748,APPLE INC,COM,037833100,,6576734,56789,SH,,SOLE,,0,0,56789,"Legacy Wealth Management, LLC / MS",30-SEP-2020,
0001085146-25-001271,111203704,APPLE INC,COM,037833100,,1961767,16939,SH,,SOLE,,0,0,16939,"NFP Retirement, Inc.",30-SEP-2020,
0002047860-24-000008,108456237,Apple Computer Inc,COM,037833100,,248159,1108,SH,,SOLE,,0,0,1108,ARCADIA INVESTMENT ADVISORS LLC,30-SEP-2019,
0000919574-25-001249,110829848,APPLE INC,COM,037833100,,1791864,8000,SH,,SOLE,,8000,0,0,"Ategra Capital Management, LLC",30-SEP-2019,
0001667731-25-000292,111816516,APPLE INC,COM,037833100,,55990,1000,SH,Put,SOLE,,0,0,0,Clare Market Investments LLC,30-SEP-2019,
0001667731-25-000292,111816517,APPLE INC,COM,037833100,,13847622,61831,SH,,SOLE,,61831,0,0,Clare Market Investments LLC,30-SEP-2019,
0000919574-25-000654,109296930,APPLE INC,COM,037833100,,1343820,6000,SH,,SOLE,,6000,0,0,Silphium Asset Management Ltd,30-SEP-2019,
0002047860-24-000004,108454418,Apple Computer Inc,COM,037833100,,294591,1305,SH,,SOLE,,0,0,1305,ARCADIA INVESTMENT ADVISORS LLC,30-SEP-2018,
0000919574-25-000640,109386916,APPLE INC,COM,037833100,,327549,1451,SH,,SOLE,,1451,0,0,Silphium Asset Management Ltd,30-SEP-2018,
0000898427-25-000008,111833052,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,190038,13070,SH,,DFND,11,13070,0,0,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833053,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,440300,30282,SH,,DFND,8,6451,0,23831,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833054,APPLE INC,COM,037833100,,25402036,120606,SH,,DFND,,103290,0,17316,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833055,APPLE INC,COM,037833100,,24672027,117140,SH,,DFND,11,117140,0,0,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833056,APPLE INC,COM,037833100,,8360982,39697,SH,,DFND,12,39697,0,0,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833057,APPLE INC,COM,037833100,,494428976,2347493,SH,,DFND,7,1716929,0,630564,AXA S.A.,30-JUN-2024,
0000898427-25-000008,111833058,APPLE INC,COM,037833100,,967973083,4595827,SH,,DFND,8,4520842,0,74985,AXA S.A.,30-JUN-2024,
0001908612-25-000002,108714056,APPLE INC,COM,037833100,BBG009S1W8D0,596265,2831,SH,,SOLE,,2831,0,0,Allie Family Office LLC,30-JUN-2024,
0002053305-25-000018,110288864,APPLE INC,COM,037833100,,768342,3648,SH,,SOLE,,0,0,3648,BIT Capital GmbH,30-JUN-2024,
0002002603-24-000005,108423691,APPLE INC,COM,037833100,,9040203,42922,SH,,SOLE,0,0,0,42922,"BRASS TAX WEALTH MANAGEMENT, INC",30-JUN-2024,
0001986152-24-000059,108445608,APPLE INC,COM,037833100,,1389837,6599,SH,,SOLE,,6599,0,0,"Boulder Wealth Advisors, LLC",30-JUN-2024,
0001840084-25-000003,110092484,APPLE INC,COM,037833100,,23626624,112176,SH,,SOLE,,109074,0,3102,"Brown Miller Wealth Management, LLC",30-JUN-2024,
0001910503-25-000004,108606830,APPLE INC,COM,037833100,,354015,1681,SH,,SOLE,0,0,0,1681,"Buska Wealth Management, LLC",30-JUN-2024,
0001214659-24-019875,108426546,APPLE INC,COM,037833100,,33446451,158800,SH,,SOLE,,158800,0,0,"CONWAY CAPITAL MANAGEMENT, INC.",30-JUN-2024,
0001085146-25-001209,111278094,APPLE INC,COM,037833100,,8890278,42210,SH,,SOLE,,0,0,42210,"CORNERSTONE ENTERPRISES, LLC",30-JUN-2024,
0001085146-25-001762,111832524,APPLE INC,COM,037833100,BBG001S5N8V8,25259867,116986,SH,,SOLE,,107946,0,9040,CYPRESS ASSET MANAGEMENT INC/TX,30-JUN-2024,
0002010947-25-000002,109212764,Apple Inc,Stock,037833100,,797991,3789,SH,,SOLE,0,3788,0,0,"Caitlin John, LLC",30-JUN-2024,
0001941040-24-000529,108402676,APPLE INC,COM,037833100,,11124234,52817,SH,,SOLE,,52817,0,0,Capasso Planning Partners LLC,30-JUN-2024,
0002024908-24-000029,108452162,Apple Inc,COM,037833100,,68598934,325700,SH,,SOLE,,325700,0,0,Catalyst Funds Management Pty Ltd,30-JUN-2024,
0001667731-25-000311,111816439,APPLE INC,COM,037833100,,56281779,267220,SH,,SOLE,,267220,0,0,Clare Market Investments LLC,30-JUN-2024,
0001900110-24-000006,108440663,APPLE INC COM,Stock,037833100,,11029544,52367,SH,,SOLE,0,31818,0,20548,"DGS Capital Management, LLC",30-JUN-2024,
0001085146-24-006041,108438566,APPLE INC,COM,037833100,,845985,4016,SH,,SOLE,,0,0,4016,"FFG Partners, LLC",30-JUN-2024,
0002050972-25-000004,108630474,APPLE INC,COM,037833100,,4190312,19895,SH,,SOLE,,0,0,19895,"FLORIDA FINANCIAL ADVISORS, LLC",30-JUN-2024,
0001697478-24-000014,108445398,APPLE INC COM,Stock,037833100,,1474483,7001,SH,,SOLE,,0,0,7000,"Fortis Advisors, LLC",30-JUN-2024,
0002043130-25-000003,109622460,APPLE INC,COM,037833100,,5155135,24476,SH,,SOLE,,24476,0,0,Generali Investments Towarzystwo Funduszy Inwestycyjnych,30-JUN-2024,
0001213900-25-003645,108949140,APPLE INC,COM,037833100,,4390533,20846,SH,,SOLE,,0,0,20846,"Goldstone Financial Group, LLC",30-JUN-2024,
0001591122-24-000015,108435527,Apple Computer Inc,COM,037833100,,60259069,286103,SH,,SOLE,,102976,0,183127,Heritage Wealth Advisors,30-JUN-2024,
0001591122-24-000014,108434460,Apple Computer Inc,COM,037833100,,60259069,286103,SH,,SOLE,,102976,0,183127,Heritage Wealth Advisors,30-JUN-2024,
0001214659-24-020599,108437892,APPLE INC,COM,037833100,,1304439,6193,SH,,SOLE,,0,0,6193,Hiley Hunt Wealth Management,30-JUN-2024,
0001085146-24-006073,108453396,APPLE INC,COM,037833100,,14201256,67426,SH,,SOLE,,0,0,67426,"Independent Solutions Wealth Management, LLC",30-JUN-2024,
0000019617-24-000673,108554471,MAUI LD & PINEAPPLE INC,COMMON,577345101,,71464,3241,SH,,DFND,2.0,0,0,3241,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108554472,MAUI LD & PINEAPPLE INC,COMMON,577345101,,4145,188,SH,,DFND,6.0,188,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530060,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,10140123,697395,SH,,DFND,2.0,600235,0,97160,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530061,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,61724832,4245174,SH,,DFND,4.0,3902291,0,342883,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530062,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,2301711,158302,SH,,DFND,5.0,3610,0,154692,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530063,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,1083259,74502,SH,,DFND,8.0,74502,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530064,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,378,26,SH,,OTR,11.0,0,26,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530065,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,15,1,SH,,DFND,11.0,1,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530066,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,559906,38508,SH,,DFND,15.0,38508,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530067,APPLE HOSPITALITY REIT INC,COMMON,03784Y200,,233,16,SH,,SOLE,23.0,0,0,16,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530068,Apple Hospitality Reit Inc Com,COM,03784Y200,,156931,10793,SH,,SOLE,26.0,10793,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530069,APPLE INC,COMMON,037833100,,45977293,218295,SH,,OTR,1.0,168433,0,49862,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530070,APPLE INC,COMMON,037833100,,141674807,672656,SH,,DFND,1.0,605525,0,67131,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530071,APPLE INC,COMMON,037833100,,264291452,1254826,SH,,OTR,2.0,1233192,0,21634,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530072,APPLE INC,COMMON,037833100,,977581357,4641446,SH,,DFND,2.0,4641446,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530073,APPLE INC,COMMON,037833100,,3882998113,18436037,SH,,DFND,2.0,10573528,0,7862509,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530074,APPLE INC,COMMON,037833100,,4088043,19409,SH,,OTR,4.0,0,19409,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530075,APPLE INC,COMMON,037833100,,24346009967,115592108,SH,,DFND,4.0,101570357,67800,13953951,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530076,APPLE INC,COMMON,037833100,,428519027,2034560,SH,,DFND,5.0,2034560,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530077,APPLE INC,COMMON,037833100,,2511448157,11924072,SH,,DFND,5.0,4012337,0,7911735,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530078,APPLE INC,OPTION,037833900,,355842490,1689500,SH,Call,DFND,5.0,1689500,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530079,APPLE INC,OPTION,037833950,,904107412,4292600,SH,Put,DFND,5.0,4292600,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530080,APPLE INC,OPTION,037833950,,695046,3300,SH,Put,DFND,5.0,2900,0,400,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530081,APPLE INC,COMMON,037833100,,638627852,3032133,SH,,DFND,6.0,3032133,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530082,APPLE INC,COMMON,037833100,,2479274787,11771317,SH,,DFND,8.0,9568236,849481,1353600,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530083,APPLE INC,COMMON,037833100,,352360941,1672970,SH,,DFND,10.0,1444858,0,228112,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530084,APPLE INC,COMMON,037833100,,173678516,824606,SH,,OTR,11.0,0,224,824382,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530085,APPLE INC,COMMON,037833100,,95283435,452395,SH,,DFND,11.0,452395,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530086,APPLE INC,COMMON,037833100,,67888302,322326,SH,,OTR,13.0,0,322326,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530087,APPLE INC,COMMON,037833100,,161169373,765214,SH,,DFND,15.0,754028,0,11186,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530088,APPLE INC,COMMON,037833100,,395577006,1878155,SH,,DFND,16.0,1878155,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530089,APPLE INC,COMMON,037833100,,10909695,51798,SH,,DFND,18.0,51798,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530090,APPLE INC,COMMON,037833100,,40946844,194411,SH,,SOLE,23.0,17540,0,176871,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530091,APPLE INC,COMMON,037833100,,24154744,114684,SH,,DFND,24.0,114684,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530092,APPLE INC,COMMON,037833100,,318041887,1510027,SH,,DFND,24.0,1510027,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530093,APPLE INC,COMMON,037833100,,127605812,605858,SH,,SOLE,27.0,605858,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0000019617-24-000673,108530094,Apple Inc com,COM,037833100,,716884444,3403686,SH,,SOLE,26.0,3403686,0,0,JPMORGAN CHASE & CO,30-JUN-2024,
0002053050-25-000003,109384816,APPLE INC.,COM,037833100,,534177,2940,SH,,SOLE,,2940,0,0,LOUISBOURG INVESTMENTS INC.,30-JUN-2024,
0001214659-24-020387,108445090,APPLE INC,COM,037833100,,14472543,68714,SH,,SOLE,,0,0,68714,"Legacy Wealth Management, LLC / MS",30-JUN-2024,
0001214659-25-001061,108915593,APPLE INC,COM,037833100,,1823118,8656,SH,,SOLE,,0,0,8656,"LifePlan Investment Advisors, Inc.",30-JUN-2024,
0000950123-25-000949,109816118,APPLE INC,Common Stock,037833100,,1805873,8574,SH,,SOLE,,0,0,8574,MMA ASSET MANAGEMENT LLC,30-JUN-2024,
0001420506-25-000419,111277025,APPLE INC,COM,037833100,,9303586,44172,SH,,SOLE,,0,0,44172,MSH Capital Advisors LLC,30-JUN-2024,
0001085146-25-001287,111231152,APPLE INC,COM,037833100,BBG001S5N8V8,8736154,41476,SH,,SOLE,,0,0,41476,"NFP Retirement, Inc.",30-JUN-2024,
0002044851-24-000002,108411293,APPLE INC,COM,037833100,,3198907,15188,SH,,SOLE,,0,0,0,Nabity-Jensen Investment Management Inc,30-JUN-2024,
0002010635-25-000003,109118212,APPLE INC,COM,037833100,BBG001S5N8V8,13809057,65564,SH,,SOLE,,0,0,65564,Northwest Financial Advisors,30-JUN-2024,
0002054264-25-000004,111838586,APPLE INC,COM,037833100,,1428671,6783,SH,,SOLE,,0,0,6783,Partners in Financial Planning,30-JUN-2024,
0001085146-24-006104,108562260,APPLE INC,COM,037833100,,1627761,7728,SH,,SOLE,,0,0,7728,"Penney Financial, LLC",30-JUN-2024,
0002056037-25-000003,110887292,APPLE INC,COM,037833100,,1514379,7190,SH,,SOLE,,0,0,7190,Prepared Retirement Institute LLC,30-JUN-2024,
0002048581-25-000003,111868239,APPLE INC,COM,037833100,,9511722,45161,SH,,SOLE,,0,0,45161,"REAP Financial Group, LLC",30-JUN-2024,
0002057370-25-000004,111819484,APPLE INC,COM,037833100,,8424800,40000,SH,,SOLE,0,40000,0,0,RedJay Asset Management Inc.,30-JUN-2024,
0001104659-25-015395,111811298,APPLE INC,COM,037833100,,967096794,4582513,SH,,OTR,"1, 2",4582513,0,0,"Resona Asset Management Co.,Ltd.",30-JUN-2024,
0001104659-25-015395,111811299,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,1320452,91889,SH,,OTR,"1, 2",91889,0,0,"Resona Asset Management Co.,Ltd.",30-JUN-2024,
0001214659-24-020524,108440345,APPLE INC,COM,037833100,,2964073,14073,SH,,SOLE,,0,0,14073,SMART Wealth LLC,30-JUN-2024,
0001951757-25-000255,110992171,APPLE INC,COM,037833100,,1241974,5897,SH,,SOLE,,0,0,5897,"STEPHEN J. GARRY & ASSOCIATES, LLC",30-JUN-2024,
0001085146-25-000599,109437969,APPLE INC,COM,037833100,,2974009,14120,SH,,SOLE,,0,0,14120,"Sage Private Wealth Group, LLC",30-JUN-2024,
0001221073-25-000029,110532290,APPLE INC,COM,037833100,BBG001S5N8V8,2331855,98282,SH,,SOLE,,89625,0,8657,"Saiph Capital, LLC",30-JUN-2024,
0000919574-25-000735,109325925,APPLE INC,COM,037833100,,2569564,12200,SH,,DFND,2,12200,0,0,Silphium Asset Management Ltd,30-JUN-2024,
0001730765-25-000001,111703191,APPLE INC,COM,037833100,,3286729,15605,SH,,SOLE,,0,0,15605,Triumph Capital Management,30-JUN-2024,
0001376474-25-000061,108612325,APPLE INC,COM,037833100,,17531588,83238,SH,,SOLE,,83238,0,0,"Union Heritage Capital, LLC",30-JUN-2024,
0001062993-25-003134,111823702,APPLE INC,COM,037833100,,846445,4020,SH,,SOLE,,4020,0,0,Value Partners Investments Inc.,30-JUN-2024,
0001068837-25-000017,109758702,APPLE INC,COM,037833100,BBG000B9XRY4,2405716717,11430749,SH,,DFND,"1,5",0,3440944,7989805,Voya Investment Management LLC,30-JUN-2024,
0001068837-25-000017,109758703,APPLE INC,COM,037833100,BBG000B9XRY4,1750945140,8313290,SH,,DFND,"1,5,3",0,1142755,7170535,Voya Investment Management LLC,30-JUN-2024,
0001068837-25-000017,109758704,APPLE INC,COM,037833100,BBG000B9XRY4,28243300,134096,SH,,DFND,"2,1,5",0,134096,0,Voya Investment Management LLC,30-JUN-2024,
0001068837-25-000017,109758706,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,BBG006473QX9,7517,517,SH,,DFND,"1,5",0,517,0,Voya Investment Management LLC,30-JUN-2024,
0001068837-25-000017,109758707,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,BBG006473QX9,2335589,160632,SH,,DFND,"1,5,3",0,86268,74364,Voya Investment Management LLC,30-JUN-2024,
0001068837-24-000016,108411988,APPLE INC,COM,037833100,BBG000B9XRY4,2405716717,11430749,SH,,DFND,"1,5",0,3440944,7989805,Voya Investment Management LLC,30-JUN-2024,
0001068837-24-000016,108411989,APPLE INC,COM,037833100,BBG000B9XRY4,1750945140,8313290,SH,,DFND,"1,5,3",0,1142539,7170751,Voya Investment Management LLC,30-JUN-2024,
0001068837-24-000016,108411990,APPLE INC,COM,037833100,BBG000B9XRY4,28243300,134096,SH,,DFND,"2,1,5",0,134096,0,Voya Investment Management LLC,30-JUN-2024,
0001068837-24-000016,108411992,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,BBG006473QX9,7517,517,SH,,DFND,"1,5",0,517,0,Voya Investment Management LLC,30-JUN-2024,
0001068837-24-000016,108411993,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,BBG006473QX9,2335589,160632,SH,,DFND,"1,5,3",0,86268,74364,Voya Investment Management LLC,30-JUN-2024,
0002051288-25-000004,111814388,APPLE INC,COM,037833100,,9129051,41951,SH,,SOLE,,41951,0,0,WORMSER FRERES GESTION,30-JUN-2024,
0002028828-25-000008,109920899,APPLE INC,COM,037833100,,12637200,60000,SH,,SOLE,,60000,0,0,Wealth High Governance Capital Ltda,30-JUN-2024,
0001085146-25-000759,109511132,APPLE INC,COM,037833100,,2512425,11929,SH,,SOLE,,0,0,11929,"Weinberger Asset Management, Inc",30-JUN-2024,
0002051491-25-000003,109228259,APPLE INC,COM,037833100,BBG001S5N8V8,35671715,164575,SH,,SOLE,,162850,0,1725,"Westmount Partners, LLC",30-JUN-2024,
0002047860-25-000003,108628146,APPLE INC,COM,037833100,,51984,268,SH,,SOLE,Arcadia Investment Advisors LLC,0,0,268,ARCADIA INVESTMENT ADVISORS LLC,30-JUN-2023,
0000919574-25-001291,110828930,APPLE INC,COM,037833100,,4393720,22651,SH,,SOLE,,22651,0,0,"Ategra Capital Management, LLC",30-JUN-2023,
0002053305-25-000014,110569832,APPLE INC,COM,037833100,,1256344,6477,SH,,SOLE,,0,0,6477,BIT Capital GmbH,30-JUN-2023,
0001840084-25-000007,110410857,APPLE INC,COM,037833100,,22377992,115368,SH,,SOLE,,111332,0,4036,"Brown Miller Wealth Management, LLC",30-JUN-2023,
0001214659-24-019871,108428433,APPLE INC,COM,037833100,,33516654,172793,SH,,SOLE,,172793,0,0,"CONWAY CAPITAL MANAGEMENT, INC.",30-JUN-2023,
0001667731-25-000307,111816666,APPLE INC,COM,037833100,,53626711,276469,SH,,SOLE,,276469,0,0,Clare Market Investments LLC,30-JUN-2023,
0001729939-24-000012,108402519,APPLE INC,COM,037833100,,2613186,13472,SH,,DFND,1,0,0,13472,"Cypress Capital, LLC",30-JUN-2023,
0001697478-24-000010,108441801,APPLE INC COM,Stock,037833100,,1366844,7047,SH,,SOLE,,0,0,7046,"Fortis Advisors, LLC",30-JUN-2023,
0002043130-25-000007,109534629,APPLE INC,COM,037833100,,4346868,22410,SH,,SOLE,,22410,0,0,Generali Investments Towarzystwo Funduszy Inwestycyjnych,30-JUN-2023,
0002042955-25-000013,109503222,APPLE INC,COM,037833100,,3902288,20118,SH,,SOLE,,20118,0,0,Generali Powszechne Towarzystwo Emerytalne,30-JUN-2023,
0001213900-25-003635,108928065,APPLE INC,COM,037833100,,3531559,18207,SH,,SOLE,,0,0,18207,"Goldstone Financial Group, LLC",30-JUN-2023,
0001591122-24-000010,108438881,Apple Computer Inc,COM,037833100,,55681875,287064,SH,,SOLE,,107379,0,179685,Heritage Wealth Advisors,30-JUN-2023,
0001085146-24-006069,108457574,APPLE INC,COM,037833100,,12702499,65487,SH,,SOLE,,0,0,65487,"Independent Solutions Wealth Management, LLC",30-JUN-2023,
0001085146-25-001236,111285578,APPLE INC,COM,037833100,,25208390,129960,SH,,SOLE,,0,0,129960,"Intrua Financial, LLC",30-JUN-2023,
0001214659-24-020383,108425546,APPLE INC,COM,037833100,,13829285,71296,SH,,SOLE,,0,0,71296,"Legacy Wealth Management, LLC / MS",30-JUN-2023,
0001214659-25-001057,109051151,APPLE INC,COM,037833100,,1154509,5952,SH,,SOLE,,0,0,5952,"LifePlan Investment Advisors, Inc.",30-JUN-2023,
0000950123-25-000926,109637366,APPLE INC,Common Stock,037833100,,1699477,8762,SH,,SOLE,,0,0,8762,MMA ASSET MANAGEMENT LLC,30-JUN-2023,
0001420506-25-000411,110873929,APPLE INC,COM,037833100,,7871366,40580,SH,,SOLE,,0,0,40580,MSH Capital Advisors LLC,30-JUN-2023,
0001085146-25-001283,111199463,APPLE INC,COM,037833100,BBG001S5N8V8,6999428,36085,SH,,SOLE,,0,0,36085,"NFP Retirement, Inc.",30-JUN-2023,
0002054264-25-000008,111838688,APPLE INC,COM,037833100,,1567377,8081,SH,,SOLE,,0,0,8081,Partners in Financial Planning,30-JUN-2023,
0001214659-24-020520,108447216,APPLE HOSPITALITY REIT INC,COM NEW,03784Y200,,450234,29797,SH,,SOLE,,0,0,29797,SMART Wealth LLC,30-JUN-2023,
0001214659-24-020520,108447217,APPLE INC,COM,037833100,,2050473,10571,SH,,SOLE,,0,0,10571,SMART Wealth LLC,30-JUN-2023,
0001085146-25-000595,109434051,APPLE INC,COM,037833100,,1320361,6807,SH,,SOLE,,0,0,6807,"Sage Private Wealth Group, LLC",30-JUN-2023,
0001221073-25-000025,110101794,APPLE INC,COM,037833100,BBG001S5N8V8,1798103,9270,SH,,SOLE,,517,0,8753,"Saiph Capital, LLC",30-JUN-2023,
0000946431-24-000022,108432052,APPLE INC,COM,037833100,,2732426488,14086851,SH,,DFND,1,14086851,0,0,Swedbank AB,30-JUN-2023,
0000946431-24-000022,108432053,APPLE INC,COM,037833100,,2065780500,10650000,SH,Put,DFND,1,10650000,0,0,Swedbank AB,30-JUN-2023,
0000946431-24-000022,108432054,APPLE INC,COM,037833100,,3512021,18106,SH,,SOLE,0,18106,0,0,Swedbank AB,30-JUN-2023,
0001068837-25-000009,109702485,APPLE INC,COM,037833100,BBG000B9XRY4,1767388108,9111657,SH,,DFND,"1,5",0,2780786,6330871,Voya Investment Management LLC,30-JUN-2023,
