FILINGMANAGER_NAME,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4
"Sterling Manor Financial, LLC",0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steward Financial Group LLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0
"Steward Partners Investment Advisory, LLC",285.0,403.0,388.0,733.0,2057044.0,1151.0,1546.0,1728.0,1419.0,1034.0,889.0,1200874.0,1508409.0,2412777.0,4277973.0,5310218.0,8719421.0,9895898.0,6811226.0,6396226.0
Stiles Financial Services Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430210.0,1335913.0,2193736.0,2901339.0,3233995.0,3110142.0,3463020.0
"Stockman Wealth Management, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9768181.0,8559117.0,11414354.0,14177597.0,14654699.0,12799554.0,11820480.0
"Stokes Family Office, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269464.0,361015.0,401933.0,327467.0,259212.0
"Stone House Investment Management, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,22730.0,39860.0,42007.0,0.0,0.0
Stonebridge Capital Advisors LLC,4.0,6.0,0.0,0.0,9.0,21.0,13.0,21.0,38.0,12.0,3.0,4382.0,12950.0,21760.0,6475.0,0.0,0.0,0.0,0.0,0.0
"Stonebridge Financial Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22179.0
"Stonegate Investment Group, LLC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227302.0,279091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stonehage Fleming Financial Services Holdings Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182417.0,0.0,0.0,0.0,0.0
